nox_measure,sox_measure,tsp_measure
11.79,21.14,2.36
11.79,21.14,2.36
11.79,21.14,2.36
5.3,0.0,0.02
5.3,0.0,0.02
5.3,0.0,0.02
5.3,0.0,0.02
5.3,0.0,0.02
5.3,0.0,0.02
5.3,0.0,0.02
6.16,15.4,1.66
0.45,2.79,2.15
0.45,2.79,2.15
11.72,20.45,2.3
11.72,20.45,2.3
11.72,20.45,2.3
11.72,20.45,2.3
11.72,20.45,2.3
11.72,20.45,2.3
11.72,20.45,2.3
6.58,0.0,0.03
6.58,0.0,0.03
6.58,0.0,0.03
6.58,0.0,0.03
6.58,0.0,0.03
6.58,0.0,0.03
6.58,0.0,0.03
6.39,15.18,1.67
0.36,2.55,2.19
0.36,2.55,2.19
12.81,21.42,2.26
12.81,21.42,2.26
12.81,21.42,2.26
12.81,21.42,2.26
12.81,21.42,2.26
12.81,21.42,2.26
12.81,21.42,2.26
6.35,0.0,0.03
6.35,0.0,0.03
6.35,0.0,0.03
6.35,0.0,0.03
6.35,0.0,0.03
6.35,0.0,0.03
6.35,0.0,0.03
6.33,14.96,1.66
0.29,2.62,2.22
0.29,2.62,2.22
11.25,21.42,2.23
11.25,21.42,2.23
11.25,21.42,2.23
11.25,21.42,2.23
11.25,21.42,2.23
11.25,21.42,2.23
11.25,21.42,2.23
4.84,0.0,0.03
4.84,0.0,0.03
4.84,0.0,0.03
4.84,0.0,0.03
4.84,0.0,0.03
4.84,0.0,0.03
4.84,0.0,0.03
5.66,14.01,1.62
0.35,2.44,2.19
0.35,2.44,2.19
12.91,21.69,2.15
12.91,21.69,2.15
12.91,21.69,2.15
12.91,21.69,2.15
12.91,21.69,2.15
12.91,21.69,2.15
12.91,21.69,2.15
6.04,0.0,0.03
6.04,0.0,0.03
6.04,0.0,0.03
6.04,0.0,0.03
6.04,0.0,0.03
6.04,0.0,0.03
6.04,0.0,0.03
5.52,13.51,1.63
0.33,2.49,2.17
0.33,2.49,2.17
11.44,21.75,2.21
11.44,21.75,2.21
11.44,21.75,2.21
11.44,21.75,2.21
11.44,21.75,2.21
11.44,21.75,2.21
11.44,21.75,2.21
5.52,0.0,0.03
5.52,0.0,0.03
5.52,0.0,0.03
5.52,0.0,0.03
5.52,0.0,0.03
5.52,0.0,0.03
5.52,0.0,0.03
5.69,13.17,1.61
0.32,2.64,2.18
0.32,2.64,2.18
11.72,22.25,2.16
11.72,22.25,2.16
11.72,22.25,2.16
11.72,22.25,2.16
11.72,22.25,2.16
11.72,22.25,2.16
11.72,22.25,2.16
4.94,0.0,0.03
4.94,0.0,0.03
4.94,0.0,0.03
4.94,0.0,0.03
4.94,0.0,0.03
4.94,0.0,0.03
4.94,0.0,0.03
6.06,12.95,1.65
0.34,2.52,2.16
0.34,2.52,2.16
12.43,22.48,2.14
12.43,22.48,2.14
12.43,22.48,2.14
12.43,22.48,2.14
12.43,22.48,2.14
12.43,22.48,2.14
12.43,22.48,2.14
5.19,0.0,0.03
5.19,0.0,0.03
5.19,0.0,0.03
5.19,0.0,0.03
5.19,0.0,0.03
5.19,0.0,0.03
5.19,0.0,0.03
6.25,13.26,1.67
0.39,2.56,2.13
0.39,2.56,2.13
11.71,22.06,2.17
11.71,22.06,2.17
11.71,22.06,2.17
11.71,22.06,2.17
11.71,22.06,2.17
11.71,22.06,2.17
11.71,22.06,2.17
5.06,0.0,0.03
5.06,0.0,0.03
5.06,0.0,0.03
5.06,0.0,0.03
5.06,0.0,0.03
5.06,0.0,0.03
5.06,0.0,0.03
6.55,13.43,1.66
0.43,2.34,2.12
0.43,2.34,2.12
11.65,22.75,2.17
11.65,22.75,2.17
11.65,22.75,2.17
11.65,22.75,2.17
11.65,22.75,2.17
11.65,22.75,2.17
11.65,22.75,2.17
4.21,0.0,0.03
4.21,0.0,0.03
4.21,0.0,0.03
4.21,0.0,0.03
4.21,0.0,0.03
4.21,0.0,0.03
4.21,0.0,0.03
6.77,13.79,1.65
0.41,2.25,2.24
0.41,2.25,2.24
12.48,22.74,2.14
12.48,22.74,2.14
12.48,22.74,2.14
12.48,22.74,2.14
12.48,22.74,2.14
12.48,22.74,2.14
12.48,22.74,2.14
4.41,0.0,0.03
4.41,0.0,0.03
4.41,0.0,0.03
4.41,0.0,0.03
4.41,0.0,0.03
4.41,0.0,0.03
4.41,0.0,0.03
6.35,13.37,1.67
0.28,2.41,2.06
0.28,2.41,2.06
12.3,22.82,2.13
12.3,22.82,2.13
12.3,22.82,2.13
12.3,22.82,2.13
12.3,22.82,2.13
12.3,22.82,2.13
12.3,22.82,2.13
5.23,0.0,0.03
5.23,0.0,0.03
5.23,0.0,0.03
5.23,0.0,0.03
5.23,0.0,0.03
5.23,0.0,0.03
5.23,0.0,0.03
6.48,14.1,1.66
0.56,2.5,2.02
0.56,2.5,2.02
11.38,23.31,2.31
11.38,23.31,2.31
11.38,23.31,2.31
11.38,23.31,2.31
11.38,23.31,2.31
11.38,23.31,2.31
11.38,23.31,2.31
5.04,0.0,0.03
5.04,0.0,0.03
5.04,0.0,0.03
5.04,0.0,0.03
5.04,0.0,0.03
5.04,0.0,0.03
5.04,0.0,0.03
6.6,14.35,1.64
1.43,2.36,2.05
1.43,2.36,2.05
11.81,24.0,2.41
11.81,24.0,2.41
11.81,24.0,2.41
11.81,24.0,2.41
11.81,24.0,2.41
11.81,24.0,2.41
11.81,24.0,2.41
3.79,0.0,0.03
3.79,0.0,0.03
3.79,0.0,0.03
3.79,0.0,0.03
3.79,0.0,0.03
3.79,0.0,0.03
3.79,0.0,0.03
6.2,14.16,1.62
1.75,2.37,2.06
1.75,2.37,2.06
12.41,24.71,2.41
12.41,24.71,2.41
12.41,24.71,2.41
12.41,24.71,2.41
12.41,24.71,2.41
12.41,24.71,2.41
12.41,24.71,2.41
4.47,0.0,0.03
23.905,2.08,4.955
23.905,2.08,4.955
23.905,2.08,4.955
23.905,2.08,4.955
23.905,2.08,4.955
23.905,2.08,4.955
6.11,14.8,1.6
2.18,2.48,2.05
2.18,2.48,2.05
11.54,23.49,2.49
11.54,23.49,2.49
11.54,23.49,2.49
11.54,23.49,2.49
11.54,23.49,2.49
11.54,23.49,2.49
11.54,23.49,2.49
5.05,0.0,0.03
23.905,1.43,0.1
23.905,1.43,0.1
23.905,1.43,0.1
23.905,1.43,0.1
23.905,1.43,0.1
23.905,1.43,0.1
7.58,15.53,1.64
1.41,2.34,2.07
1.41,2.34,2.07
12.3,24.26,2.47
12.3,24.26,2.47
12.3,24.26,2.47
12.3,24.26,2.47
12.3,24.26,2.47
12.3,24.26,2.47
12.3,24.26,2.47
5.54,0.0,0.03
23.905,1.8,0.11
23.905,1.8,0.11
23.905,1.8,0.11
23.905,1.8,0.11
23.905,1.8,0.11
23.905,1.8,0.11
8.26,15.31,1.65
0.47,2.14,2.05
0.47,2.14,2.05
12.16,25.03,2.54
12.16,25.03,2.54
12.16,25.03,2.54
12.16,25.03,2.54
12.16,25.03,2.54
12.16,25.03,2.54
12.16,25.03,2.54
1.26,0.0,0.03
23.905,1.89,0.11
23.905,1.89,0.11
23.905,1.89,0.11
6.1,1.89,0.11
8.19,1.89,0.11
8.19,1.89,0.11
8.96,15.3,1.67
0.75,2.49,2.08
0.75,2.49,2.08
11.67,23.18,2.44
11.67,23.18,2.44
11.67,23.18,2.44
11.67,23.18,2.44
11.67,23.18,2.44
11.67,23.18,2.44
11.67,23.18,2.44
8.33,0.0,0.04
23.905,1.01,0.12
23.905,1.01,0.12
23.905,1.01,0.12
6.3,1.01,0.12
7.46,1.01,0.12
7.46,1.01,0.12
8.06,14.4,1.68
0.99,2.47,2.05
0.99,2.47,2.05
12.02,22.66,2.33
12.02,22.66,2.33
12.02,22.66,2.33
12.02,22.66,2.33
12.02,22.66,2.33
12.02,22.66,2.33
12.02,22.66,2.33
3.89,0.0,0.05
23.905,0.34,0.04
23.905,0.34,0.04
23.905,0.34,0.04
6.61,0.34,0.04
8.34,0.34,0.04
8.34,0.34,0.04
8.3,14.08,1.64
1.14,2.35,2.13
1.14,2.35,2.13
11.97,22.64,2.21
11.97,22.64,2.21
11.97,22.64,2.21
11.97,22.64,2.21
11.97,22.64,2.21
11.97,22.64,2.21
11.97,22.64,2.21
21.43,0.0,0.06
23.905,0.34,0.04
23.905,0.34,0.04
23.905,0.34,0.04
7.11,0.34,0.04
9.41,0.34,0.04
9.41,0.34,0.04
7.78,13.76,1.64
0.96,2.51,2.09
0.96,2.51,2.09
13.15,23.92,2.1
13.15,23.92,2.1
13.15,23.92,2.1
13.15,23.92,2.1
13.15,23.92,2.1
13.15,23.92,2.1
13.15,23.92,2.1
23.905,0.0,0.1
23.905,0.34,0.05
23.905,0.34,0.05
23.905,0.34,0.05
7.29,0.34,0.05
9.99,0.34,0.05
9.99,0.34,0.05
6.75,13.46,1.67
0.98,2.59,2.12
0.98,2.59,2.12
11.66,23.75,2.2
11.66,23.75,2.2
11.66,23.75,2.2
11.66,23.75,2.2
11.66,23.75,2.2
11.66,23.75,2.2
11.66,23.75,2.2
11.66,23.75,2.2
23.905,0.34,0.05
23.905,0.34,0.05
23.905,0.34,0.05
6.77,0.34,0.05
7.8,0.34,0.05
7.8,0.34,0.05
6.21,13.09,1.68
0.32,2.46,2.08
0.32,2.46,2.08
10.89,25.03,2.14
10.89,25.03,2.14
10.89,25.03,2.14
10.89,25.03,2.14
10.89,25.03,2.14
10.89,25.03,2.14
10.89,25.03,2.14
10.89,25.03,2.14
23.905,0.34,0.03
23.905,0.34,0.03
23.905,0.34,0.03
5.04,0.34,0.03
7.85,0.34,0.03
7.85,0.34,0.03
7.85,0.34,0.03
0.3,2.87,2.01
0.3,2.87,2.01
10.11,22.39,2.25
10.11,22.39,2.25
10.11,22.39,2.25
10.11,22.39,2.25
10.11,22.39,2.25
10.11,22.39,2.25
10.11,22.39,2.25
10.11,22.39,2.25
23.905,0.33,0.05
23.905,0.33,0.05
23.905,0.33,0.05
9.32,0.33,0.05
9.32,0.33,0.05
9.32,0.33,0.05
9.32,0.33,0.05
0.43,2.83,2.01
0.43,2.83,2.01
8.33,20.11,2.45
8.33,20.11,2.45
8.33,20.11,2.45
8.33,20.11,2.45
8.33,20.11,2.45
8.33,20.11,2.45
8.33,20.11,2.45
8.33,20.11,2.45
23.905,0.35,0.05
23.905,0.35,0.05
23.905,0.35,0.05
23.905,0.35,0.05
23.905,0.35,0.05
23.905,0.35,0.05
23.905,0.35,0.05
0.17,2.69,2.07
0.17,2.69,2.07
10.55,21.24,2.22
10.55,21.24,2.22
10.55,21.24,2.22
10.55,21.24,2.22
10.55,21.24,2.22
10.55,21.24,2.22
10.55,21.24,2.22
10.55,21.24,2.22
23.905,0.38,0.09
23.905,0.38,0.09
23.905,0.38,0.09
23.905,0.38,0.09
23.905,0.38,0.09
23.905,0.38,0.09
23.905,0.38,0.09
0.11,2.56,1.99
0.11,2.56,1.99
11.41,21.15,2.11
11.41,21.15,2.11
11.41,21.15,2.11
11.41,21.15,2.11
11.41,21.15,2.11
11.41,21.15,2.11
11.41,21.15,2.11
11.41,21.15,2.11
23.905,0.44,0.08
23.905,0.44,0.08
23.905,0.44,0.08
23.905,0.44,0.08
23.905,0.44,0.08
23.905,0.44,0.08
23.905,0.44,0.08
0.09,2.71,1.93
0.09,2.71,1.93
11.73,20.98,2.2
11.73,20.98,2.2
11.73,20.98,2.2
11.73,20.98,2.2
11.73,20.98,2.2
11.73,20.98,2.2
11.73,20.98,2.2
11.73,20.98,2.2
23.905,0.46,0.1
23.905,0.46,0.1
23.905,0.46,0.1
23.905,0.46,0.1
23.905,0.46,0.1
23.905,0.46,0.1
23.905,0.46,0.1
0.12,2.48,1.99
0.12,2.48,1.99
16.05,22.13,2.18
16.05,22.13,2.18
16.05,22.13,2.18
16.05,22.13,2.18
16.05,22.13,2.18
16.05,22.13,2.18
16.05,22.13,2.18
16.05,22.13,2.18
23.905,0.46,0.09
23.905,0.46,0.09
23.905,0.46,0.09
23.905,0.46,0.09
23.905,0.46,0.09
23.905,0.46,0.09
23.905,0.46,0.09
0.13,2.58,1.95
0.13,2.58,1.95
12.29,24.88,2.08
12.29,24.88,2.08
12.29,24.88,2.08
12.29,24.88,2.08
12.29,24.88,2.08
12.29,24.88,2.08
12.29,24.88,2.08
12.29,24.88,2.08
23.905,0.45,0.08
23.905,0.45,0.08
23.905,0.45,0.08
23.905,0.45,0.08
23.905,0.45,0.08
23.905,0.45,0.08
23.905,0.45,0.08
0.15,2.43,2.08
0.15,2.43,2.08
12.31,24.69,2.23
12.31,24.69,2.23
12.31,24.69,2.23
12.31,24.69,2.23
12.31,24.69,2.23
12.31,24.69,2.23
12.31,24.69,2.23
12.31,24.69,2.23
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
0.24,2.77,2.06
0.24,2.77,2.06
11.73,24.15,2.3
11.73,24.15,2.3
11.73,24.15,2.3
11.73,24.15,2.3
11.73,24.15,2.3
11.73,24.15,2.3
11.73,24.15,2.3
11.73,24.15,2.3
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
23.905,0.43,0.09
0.24,2.68,2.13
0.24,2.68,2.13
12.65,24.36,2.38
12.65,24.36,2.38
12.65,24.36,2.38
12.65,24.36,2.38
12.65,24.36,2.38
12.65,24.36,2.38
12.65,24.36,2.38
12.65,24.36,2.38
23.905,0.52,0.07
23.905,0.52,0.07
23.905,0.52,0.07
23.905,0.52,0.07
23.905,0.52,0.07
23.905,0.52,0.07
23.905,0.52,0.07
0.26,2.66,2.24
0.26,2.66,2.24
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
11.49,24.56,2.55
23.905,24.56,2.55
23.905,24.56,2.55
23.905,24.56,2.55
7.34,12.61,1.73
0.23,2.51,2.04
0.23,2.51,2.04
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
11.99,23.49,2.44
23.905,23.49,2.44
23.905,23.49,2.44
23.905,23.49,2.44
7.14,11.82,1.73
0.23,2.46,2.01
0.23,2.46,2.01
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
12.3,23.03,2.44
7.64,23.03,2.44
10.75,23.03,2.44
10.75,23.03,2.44
7.07,11.58,1.74
0.29,2.45,2.03
0.29,2.45,2.03
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
0.29,2.45,2.42
5.81,2.45,2.42
7.05,2.45,2.42
7.05,2.45,2.42
8.54,11.37,1.76
0.31,2.7,2.02
0.31,2.7,2.02
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
12.37,23.41,2.35
5.23,23.41,2.35
5.83,23.41,2.35
5.83,23.41,2.35
8.43,11.47,1.76
0.32,2.7,2.03
0.32,2.7,2.03
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
11.55,18.93,2.3
5.52,18.93,2.3
5.85,18.93,2.3
5.85,18.93,2.3
7.73,12.12,1.81
0.31,2.8,2.01
0.31,2.8,2.01
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
12.02,19.56,2.33
5.46,19.56,2.33
5.8,19.56,2.33
5.8,19.56,2.33
7.49,12.36,1.85
0.33,2.75,1.85
0.33,2.75,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
12.25,20.44,1.85
5.44,20.44,1.85
5.78,20.44,1.85
5.78,20.44,1.85
7.91,12.88,1.81
0.28,2.61,2.12
0.28,2.61,2.12
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
12.31,20.94,2.42
5.11,20.94,2.42
7.77,20.94,2.42
7.77,20.94,2.42
7.08,13.01,1.82
0.28,2.69,2.03
0.28,2.69,2.03
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
11.69,21.56,2.54
9.09,21.56,2.54
9.09,21.56,2.54
9.09,21.56,2.54
7.32,12.53,1.82
0.29,2.71,2.07
0.29,2.71,2.07
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
11.22,22.72,2.62
7.79,12.55,1.78
0.31,2.58,2.04
0.31,2.58,2.04
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
11.15,23.49,2.65
6.54,11.41,1.8
0.31,2.64,2.09
0.31,2.64,2.09
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
12.22,22.83,2.63
6.2,10.97,1.78
0.33,2.8,2.06
0.33,2.8,2.06
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
11.81,22.33,2.69
7.72,10.69,1.76
0.34,2.66,2.15
0.34,2.66,2.15
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
12.46,23.06,2.76
8.01,11.03,1.78
0.3,2.75,2.16
0.3,2.75,2.16
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
11.83,22.45,2.71
10.05,10.58,1.79
0.26,2.65,2.24
0.26,2.65,2.24
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
12.03,22.31,2.71
10.07,10.85,1.76
0.22,2.57,2.26
0.22,2.57,2.26
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.53,22.89,2.68
11.72,11.62,1.79
0.22,2.59,2.27
0.22,2.59,2.27
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.0,22.48,2.65
12.75,12.42,1.78
0.2,2.42,2.26
0.2,2.42,2.26
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
11.72,21.98,2.62
12.04,12.12,1.74
0.2,2.58,2.27
0.2,2.58,2.27
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
11.72,22.71,2.65
12.77,12.06,1.75
0.24,2.5,2.25
0.24,2.5,2.25
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
11.91,23.84,2.73
13.37,11.62,1.74
0.23,2.27,2.24
0.23,2.27,2.24
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
11.84,24.38,2.76
12.7,10.7,1.73
0.22,2.27,2.27
0.22,2.27,2.27
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
11.79,24.87,2.8
12.6,9.34,1.75
0.23,2.43,2.32
0.23,2.43,2.32
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
11.97,26.03,2.75
12.3,8.47,1.73
0.23,2.51,2.29
0.23,2.51,2.29
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
11.88,26.88,2.73
12.65,7.75,1.73
0.23,2.56,2.34
0.23,2.56,2.34
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
11.59,27.68,2.68
12.46,7.38,1.78
0.25,2.48,2.35
0.25,2.48,2.35
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.96,27.46,2.64
11.3,7.15,1.75
0.24,2.82,2.28
0.24,2.82,2.28
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
12.08,25.04,2.58
7.5,6.79,1.74
0.27,2.58,2.27
0.27,2.58,2.27
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
11.79,23.25,2.57
7.4,6.67,1.74
0.24,2.62,2.25
0.24,2.62,2.25
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
12.68,23.54,2.59
7.25,6.11,1.73
0.24,2.55,2.23
0.24,2.55,2.23
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
12.2,23.78,2.55
6.11,5.65,1.73
0.29,2.52,2.23
0.29,2.52,2.23
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
12.08,24.26,2.51
5.41,6.7,1.73
0.34,2.57,2.29
0.34,2.57,2.29
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
11.79,24.76,2.45
6.47,9.36,1.71
0.45,2.38,2.29
0.45,2.38,2.29
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
11.16,25.02,2.36
